"3/11/2022, 11:31:18",260888246,43.534102,5.4696276
"3/11/2022, 11:31:43",260888246,43.5341077,5.469669
"3/11/2022, 11:32:13",260888246,43.5340963,5.4696074
"3/11/2022, 11:32:43",260888246,43.5340959,5.4696244
"3/11/2022, 11:33:13",260888246,43.5340991,5.469613
"3/11/2022, 11:33:43",260888246,43.5340987,5.4696166
"3/11/2022, 11:34:13",260888246,43.5341066,5.4696762
"3/11/2022, 11:34:43",260888246,43.534111,5.469673
"3/11/2022, 11:35:13",260888246,43.5341114,5.4696711
"3/11/2022, 11:35:43",260888246,43.5341053,5.4696521
"3/11/2022, 11:36:13",260888246,43.5341012,5.4696428
"3/11/2022, 11:36:43",260888246,43.5340965,5.4696147
"3/11/2022, 11:37:13",260888246,43.5340991,5.4696238
"3/11/2022, 11:43:29",260888246,43.5341057,5.4696528
"3/11/2022, 11:43:58",260888246,43.5363449,5.4711904
"3/11/2022, 11:44:28",260888246,43.5341014,5.4696406
"3/11/2022, 11:44:58",260888246,43.534095,5.4695943
"3/11/2022, 11:45:28",260888246,43.5341014,5.4695926
"3/11/2022, 11:45:58",260888246,43.5340969,5.4696087
"3/11/2022, 11:46:28",260888246,43.5340958,5.4696047
"3/11/2022, 11:46:58",260888246,43.5340954,5.4696042
"3/11/2022, 11:47:28",260888246,43.5340955,5.4696023
"3/11/2022, 11:47:58",260888246,43.5340937,5.4695938
"3/11/2022, 11:48:28",260888246,43.534097,5.4696154
"3/11/2022, 11:49:36",260888246,43.5340973,5.469653
"3/11/2022, 11:50:06",260888246,43.5340973,5.4696124
"3/11/2022, 11:50:36",260888246,43.5340977,5.4696138
"3/11/2022, 11:51:09",260888246,43.5341067,5.4696607
"3/11/2022, 11:51:39",260888246,43.5340975,5.4696036
"3/11/2022, 11:52:09",260888246,43.5340974,5.4696132
"3/11/2022, 11:52:40",260888246,43.5340967,5.4696084
"3/11/2022, 11:53:10",260888246,43.5340969,5.4696065
"3/11/2022, 11:53:40",260888246,43.5340964,5.4696054
"3/11/2022, 11:54:10",260888246,43.5340975,5.4696103
"3/11/2022, 11:54:40",260888246,43.5340992,5.4696148
"3/11/2022, 11:59:50",260888246,43.5340963,5.4696008
"3/11/2022, 12:00:20",260888246,43.5340996,5.469615
"3/11/2022, 12:00:50",260888246,43.5341038,5.4696538
"3/11/2022, 11:17:16",260917220,45.501819609999984,-73.57682799999998
"3/11/2022, 11:19:57",260917220,45.501819609999984,-73.57682799999998
"3/11/2022, 11:23:21",260917220,45.50217272568926,-73.57653279983583
"3/11/2022, 11:24:31",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:25:27",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:27:57",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:28:27",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:28:57",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:29:27",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:29:57",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:30:27",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:30:57",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:31:24",260909959,45.504364698913406,-73.57475795438629
"3/11/2022, 11:31:27",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:31:54",260909959,45.50433248809038,-73.57463749963397
"3/11/2022, 11:31:57",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:33:17",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:33:47",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:34:17",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:34:47",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:35:17",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:35:47",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:36:17",260917220,45.50183342665961,-73.5766258366716
"3/11/2022, 11:36:47",260917220,45.499701810387506,-73.56871431905353
"3/11/2022, 11:37:17",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:37:47",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:38:17",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:38:47",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:39:17",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:39:47",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:40:18",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:40:48",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:41:18",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:41:48",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:42:18",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:42:48",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:43:18",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:44:18",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:44:48",260917220,45.49982389422869,-73.56868046787945
"3/11/2022, 11:45:18",260917220,45.49982389422869,-73.56868046787945
